school_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,school_year,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,zip,multisensory,transition,year_start,pct_low_income,pct_special_ed,pct_english_learners,pct_black,pct_hispanic,pct_white,pct_asian,high_risk
400164,INSTITUTO - LOZANO HS,Instituto - Justice Lozano,HS,True,False,False,False,"9,10,11,12",9-12,98,96,19,29,0,98,0,0,0,0,0.0,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"349, 60","Blue, Orange, Pink, Red",BNSF Railway (BNSF),,,31.3,67.2,81.1,78.9,Level 2+,NOT APPLICABLE,2018-19,Options,False,False,False,False,2013-07-01T00:00:00.000,Unknown,41.845957,-87.685903,60608.0,Unknown,Unknown,2018.0,97.95918367346938,19.387755102040817,29.59183673469388,0.0,100.0,0.0,0.0,1
609727,PHILLIPS HS,Wendell Phillips Academy High School,HS,True,False,False,False,"9,10,11,12",9-12,599,565,121,3,582,9,1,0,0,0,0.0,0,0.0,7.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"1, 3, 39","Green, Red",Unknown,,,66.7,67.2,63.9,78.9,Level 2,INTENSIVE SUPPORT,2018-19,AUSL,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.82388,-87.619796,60653.0,Unknown,Unknown,2018.0,94.32387312186978,20.20033388981636,0.5008347245409015,97.16193656093488,1.5025041736227045,0.1669449081803005,0.0,1
609698,BOGAN HS,William J Bogan High School,HS,True,False,False,False,"9,10,11,12",9-12,753,660,156,83,474,266,5,0,1,0,0.0,2,1.0,4.0,True,Unknown,Unknown,True,Unknown,Unknown,"53A, 79, 169",Unknown,Unknown,,,53.5,67.2,78.2,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 16,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.749376,-87.721097,60652.0,Unknown,Unknown,2018.0,87.64940239043824,20.717131474103585,11.02257636122178,62.94820717131474,35.3253652058433,0.6640106241699867,0.0,1
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,HS,True,False,False,False,"9,10,11,12",9-12,348,346,84,7,330,14,2,0,0,0,0.0,1,1.0,0.0,True,Unknown,Unknown,True,Unknown,Unknown,"1, 3, 4",Unknown,Metra Electric District (ME),,,57.6,67.2,67.0,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 17,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.840226,-87.617637,60616.0,Unknown,Unknown,2018.0,99.42528735632185,24.13793103448276,2.0114942528735638,94.82758620689656,4.022988505747127,0.5747126436781609,0.0,1
400131,YCCS - CAMPOS,YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,HS,True,False,False,False,"9,10,11,12",9-12,171,159,62,18,36,130,3,0,1,0,0.0,0,1.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"52, 70",Blue,Unknown,,,30.2,67.2,81.1,78.9,Level 1,NOT APPLICABLE,2018-19,Options,False,False,False,False,2012-07-01T00:00:00.000,Unknown,41.90285,-87.696006,60622.0,Unknown,Unknown,2018.0,92.98245614035088,36.25730994152047,10.526315789473683,21.052631578947366,76.0233918128655,1.7543859649122806,0.0,1
609729,SCHURZ HS,Carl Schurz High School,HS,True,False,False,False,"9,10,11,12",9-12,1517,1361,323,339,128,1248,83,29,5,0,0.0,16,7.0,1.0,True,Unknown,Unknown,True,Unknown,Unknown,"56, 152",Blue,Milwaukee District North (MD-N),,,63.8,67.2,70.6,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 14,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.946365,-87.735612,60641.0,Unknown,Unknown,2018.0,89.71654581410678,21.29202373104812,22.34673698088332,8.437705998681608,82.26763348714569,5.471324983520105,1.911667765326302,1
400055,NOBLE - RAUNER HS,Noble - Rauner College Prep,HS,True,False,False,False,"9,10,11,12",9-12,618,514,102,76,137,456,15,1,1,0,0.0,3,0.0,5.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"9, 65, 66",Blue,Unknown,,,80.6,67.2,90.3,78.9,Level 1+,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.892425,-87.660859,60642.0,Unknown,Unknown,2018.0,83.1715210355987,16.50485436893204,12.297734627831716,22.16828478964401,73.7864077669903,2.4271844660194173,0.1618122977346278,0
400179,NOBLE - MANSUETO HS,Noble Mansueto High School,HS,True,False,False,False,"9,10,11,12",9-12,1013,929,177,239,10,976,10,15,1,0,0.0,0,1.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"47, 52, 53A, 62, 94",Orange,Unknown,,,59.75,67.2,81.1,78.9,Level 1+,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2016-07-01T00:00:00.000,Unknown,41.800136,-87.728003,60632.0,Unknown,Unknown,2018.0,91.70779861796645,17.47285291214215,23.593287265547875,0.9871668311944718,96.34748272458046,0.9871668311944718,1.4807502467917075,1
400135,YCCS - LATINO YOUTH,YCCS-Latino Youth Alternative HS,HS,True,False,False,False,"9,10,11,12",9-12,101,99,20,25,5,96,0,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"94, 21",Pink,Unknown,,,9.9,67.2,81.1,78.9,Level 1,NOT APPLICABLE,2018-19,Options,False,False,False,False,2012-07-01T00:00:00.000,Unknown,41.854665,-87.69543,60608.0,Unknown,Unknown,2018.0,98.01980198019804,19.8019801980198,24.752475247524757,4.950495049504951,95.04950495049503,0.0,0.0,1
609723,MARSHALL HS,John Marshall Metropolitan High School,HS,True,False,False,False,"9,10,11,12",9-12,258,254,70,1,253,5,0,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"20, 52, 82, 126",Green,Unknown,,,34.6,67.2,66.4,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 15,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.878444,-87.70805,60624.0,Unknown,Unknown,2018.0,98.44961240310076,27.131782945736436,0.3875968992248062,98.06201550387595,1.937984496124031,0.0,0.0,1
